photo_id|owner_id|page_id|camera|camera_type|filename|data
10586720524|27792531@N02|1569|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10586720524"", ""owner"": ""27792531@N02"", ""title"": ""DSCF2652"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-31 13:20:57"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/7416/10586720524_ac3355091c_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/7416/10586720524_d9922d8ff7_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10586720524"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:31 13:20:57"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""3200"", ""exposure_time"": ""1/110"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.33"", ""aperture"": ""2.0"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1569""}"
10586908693|27792531@N02|1569|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10586908693"", ""owner"": ""27792531@N02"", ""title"": ""DSCF2663"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-31 12:37:53"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/5486/10586908693_fe5c4e853a_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/5486/10586908693_e346c7ee41_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10586908693"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:31 12:37:53"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""2500"", ""exposure_time"": ""1/75"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""3.6"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1569""}"
10586937693|27792531@N02|1569|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10586937693"", ""owner"": ""27792531@N02"", ""title"": ""DSCF2654"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-31 13:21:50"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/5482/10586937693_e00e83c498_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/5482/10586937693_6193a20804_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10586937693"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:31 13:21:50"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""3200"", ""exposure_time"": ""1/85"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.33"", ""aperture"": ""2.5"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1569""}"
10478516546|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478516546"", ""owner"": ""27792531@N02"", ""title"": ""S0011500"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:45:01"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/2865/10478516546_b5f134ff3f_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/2865/10478516546_2189b84e26_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478516546"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:45:01"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/250"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.67"", ""aperture"": ""3.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478506036|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478506036"", ""owner"": ""27792531@N02"", ""title"": ""S0071636"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:48:42"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/5491/10478506036_c83ea7ba72_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/5491/10478506036_fbfe8290bc_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478506036"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:48:42"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/170"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1.33"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478485995|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478485995"", ""owner"": ""27792531@N02"", ""title"": ""S0041560"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:47:36"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/3713/10478485995_e4e769cd94_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/3713/10478485995_c501168915_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478485995"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:47:36"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/300"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478672793|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478672793"", ""owner"": ""27792531@N02"", ""title"": ""S0071623"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:48:38"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/7407/10478672793_afa4f4b9fb_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/7407/10478672793_f1e1bf0e2f_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478672793"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:48:38"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/170"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+1.33"", ""aperture"": ""2.8"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478487065|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478487065"", ""owner"": ""27792531@N02"", ""title"": ""S0021536"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:45:16"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/3692/10478487065_7b212f2bfd_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/3692/10478487065_866f9c0cb1_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478487065"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:45:16"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.67"", ""aperture"": ""3.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478512094|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478512094"", ""owner"": ""27792531@N02"", ""title"": ""S0011501"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:45:01"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/3816/10478512094_9a2b2051cf_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/3816/10478512094_c95298420e_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478512094"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:45:01"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/250"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.67"", ""aperture"": ""3.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
10478508894|27792531@N02|1570|Fujifilm X-E1|Fujifilm|27792531@N02_Fujifilm_b09f392b.json|"{""id"": ""10478508894"", ""owner"": ""27792531@N02"", ""title"": ""S0021535"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2013-10-19 15:45:16"", ""max_width"": 4896, ""max_height"": 3264, ""url_max"": ""https://live.staticflickr.com/3668/10478508894_274af99261_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/3668/10478508894_62bc919140_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/10478508894"", ""camera"": ""Fujifilm X-E1"", ""create_date"": ""2013:10:19 15:45:16"", ""lens_model"": ""XF35mmF1.4 R"", ""iso"": ""200"", ""exposure_time"": ""1/200"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""+0.67"", ""aperture"": ""3.2"", ""focal_length"": ""35.0 mm"", ""focal_length_in35mm"": ""53 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""Off, Did not fire"", ""pageid"": ""1570""}"
