photo_id|owner_id|page_id|camera|camera_type|filename|data
31920040154|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""31920040154"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9046"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:59:59"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/431/31920040154_d8e62bce55_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/431/31920040154_e6a79ee8e4_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/31920040154"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:59:59"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""0.4"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-0.67"", ""aperture"": ""8.0"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32609686102|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32609686102"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9043"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:57:39"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/612/32609686102_5313ba040c_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/612/32609686102_223a2a4d5f_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32609686102"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:57:39"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1.5"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""8.0"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32763310095|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32763310095"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9040"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:51:33"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/400/32763310095_71b5c9f8fa_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/400/32763310095_263f9e6a24_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32763310095"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:51:33"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""0.5"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""5.6"", ""focal_length"": ""34.2 mm"", ""focal_length_in35mm"": ""51 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32609685432|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32609685432"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9044"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:57:58"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/425/32609685432_a3893fde22_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/425/32609685432_8b4703223c_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32609685432"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:57:58"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1.5"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""8.0"", ""focal_length"": ""16.0 mm"", ""focal_length_in35mm"": ""24 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32383090140|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32383090140"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9035"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:50:39"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/277/32383090140_51a5c5c89d_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/277/32383090140_99f93336e5_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32383090140"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:50:39"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""0.6"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-0.67"", ""aperture"": ""5.6"", ""focal_length"": ""31.1 mm"", ""focal_length_in35mm"": ""47 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32609684332|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32609684332"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9047"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 21:01:09"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/308/32609684332_99452285b6_o.jpg"", ""max_width_2000"": 1365, ""max_height_2000"": 2048, ""url_max_2000"": ""https://live.staticflickr.com/308/32609684332_e8a664e544_k.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32609684332"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 21:01:09"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1/34"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""2.8"", ""focal_length"": ""29.2 mm"", ""focal_length_in35mm"": ""44 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32639603081|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32639603081"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9034"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:48:21"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/366/32639603081_1881c512e4_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/366/32639603081_5bc0797e2b_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32639603081"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:48:21"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1/6"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""5.6"", ""focal_length"": ""21.3 mm"", ""focal_length_in35mm"": ""32 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32383091250|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32383091250"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9033"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:48:16"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/772/32383091250_e58e2c2f48_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/772/32383091250_e2e8afa5b3_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32383091250"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:48:16"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1/6"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-1"", ""aperture"": ""5.6"", ""focal_length"": ""21.3 mm"", ""focal_length_in35mm"": ""32 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32639604941|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32639604941"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9031"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:39:49"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/592/32639604941_2e2a01244a_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/592/32639604941_7851274fda_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32639604941"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:39:49"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""10"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""0"", ""aperture"": ""22.0"", ""focal_length"": ""28.3 mm"", ""focal_length_in35mm"": ""42 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
32763312305|27792531@N02|360|Fujifilm X-T2|Fujifilm|27792531@N02_Fujifilm_9f311c51.json|"{""id"": ""32763312305"", ""owner"": ""27792531@N02"", ""title"": ""DSCF9032"", ""realname"": """", ""ownername"": ""YangChen(TW)"", ""datetaken"": ""2017-02-06 20:47:56"", ""max_width"": 6000, ""max_height"": 4000, ""url_max"": ""https://live.staticflickr.com/317/32763312305_c49e2e5c15_o.jpg"", ""max_width_2000"": 1600, ""max_height_2000"": 1067, ""url_max_2000"": ""https://live.staticflickr.com/317/32763312305_e0b4d154d0_h.jpg"", ""flickr_page"": ""https://www.flickr.com/photos/27792531@N02/32763312305"", ""camera"": ""Fujifilm X-T2"", ""create_date"": ""2017:02:06 20:47:56"", ""lens_model"": ""XF16-55mmF2.8 R LM WR"", ""iso"": ""200"", ""exposure_time"": ""1/5"", ""exposure_program"": ""Aperture-priority AE"", ""exposure_compensation"": ""-0.67"", ""aperture"": ""5.6"", ""focal_length"": ""22.0 mm"", ""focal_length_in35mm"": ""33 mm"", ""white_balance"": ""Auto"", ""metering_mode"": ""Multi-segment"", ""flash"": ""No Flash"", ""pageid"": ""360""}"
